S0 	 S1 	 S2 	 V1 	 V2 	 E0 	 E1 	 E2 	 I0 	 I1 	 I2 	 ICU0 	 ICU1 	 ICU2 	 D 	 R0 	 R1 	 R2 	 h 	 f1 	 f2 (first line is initial values + initially vaccianted)
20703760.023335 	 92177.410188 	 45393.075692 	 92328.999919 	 18862.398317 	 28271.818615 	 156.319608 	 84.181372 	 54811.077143 	 371.506694 	 318.075585 	 586.326423 	 1.261612 	 0.736025 	 51.647747 	 2352264.914612 	 115098.700520 	 155461.526593 	 0.000539 	 15400.414286 	 5921.665311
20699193.538809 	 92707.978881 	 45678.809561 	 92956.287943 	 18807.968636 	 28653.263562 	 158.115971 	 83.930650 	 55138.933025 	 371.955386 	 315.947091 	 589.022156 	 1.295587 	 0.753349 	 53.603180 	 2353045.433373 	 115827.887595 	 156415.275245 	 0.000576 	 15400.414286 	 5921.665311
20694614.842525 	 93238.571789 	 45964.479538 	 93583.386468 	 18753.386325 	 29028.392484 	 159.932925 	 83.744192 	 55478.905690 	 372.484107 	 313.849743 	 591.749878 	 1.329025 	 0.770156 	 55.569420 	 2353832.432545 	 116557.034505 	 157369.138687 	 0.000614 	 15400.414286 	 5921.665311
20689983.209229 	 93769.000554 	 46249.994049 	 94210.112563 	 18698.617463 	 29437.197118 	 161.984222 	 83.707181 	 55831.670285 	 373.098860 	 311.788736 	 594.511970 	 1.361947 	 0.786460 	 57.546781 	 2354626.153257 	 117286.144098 	 158323.115227 	 0.000654 	 15400.414286 	 5921.665311
20685343.455590 	 94299.462595 	 46535.451634 	 94836.669291 	 18643.705468 	 29834.236087 	 164.023452 	 83.716064 	 56197.389861 	 373.802767 	 309.767909 	 597.310967 	 1.394377 	 0.802274 	 59.535597 	 2355426.852942 	 118015.219787 	 159277.203340 	 0.000694 	 15400.414286 	 5921.665311
20680695.212183 	 94829.953185 	 46820.851086 	 95463.054305 	 18588.652418 	 30220.446632 	 166.053583 	 83.769656 	 56575.249018 	 374.593541 	 307.788708 	 600.149229 	 1.426336 	 0.817609 	 61.536195 	 2356234.778736 	 118744.265981 	 160231.401598 	 0.000735 	 15400.414286 	 5921.665311
20676038.132146 	 95360.467712 	 47106.191231 	 96089.265336 	 18533.460362 	 30596.698250 	 168.077349 	 83.866797 	 56964.493192 	 375.469080 	 305.852494 	 603.028884 	 1.457847 	 0.832479 	 63.548886 	 2357050.162296 	 119473.287000 	 161185.708660 	 0.000777 	 15400.414286 	 5921.665311
20671364.477877 	 95893.315688 	 47391.267781 	 96714.473402 	 18478.851313 	 30966.714414 	 170.113318 	 84.013006 	 57364.431519 	 376.427494 	 303.960559 	 605.951847 	 1.488929 	 0.846897 	 65.573966 	 2357872.707531 	 120205.044432 	 162140.340028 	 0.000819 	 18409.166396 	 6367.396497
20666119.473822 	 96702.957992 	 47652.782774 	 97242.680147 	 18510.209167 	 31353.849092 	 172.305960 	 84.257927 	 57775.259379 	 377.471976 	 302.116002 	 608.919914 	 1.519605 	 0.860874 	 67.611729 	 2358642.024525 	 121264.906860 	 163120.792255 	 0.000863 	 18409.166396 	 6367.396497
20660864.598705 	 97512.461841 	 47914.109997 	 97770.847610 	 18541.716481 	 31732.022717 	 174.526165 	 84.538615 	 58196.890072 	 378.605164 	 300.321038 	 611.934915 	 1.549894 	 0.874425 	 69.662475 	 2359419.410355 	 122324.744088 	 164101.185442 	 0.000907 	 18409.166396 	 6367.396497
