S0 	 S1 	 S2 	 V1 	 V2 	 E0 	 E1 	 E2 	 I0 	 I1 	 I2 	 ICU0 	 ICU1 	 ICU2 	 D 	 R0 	 R1 	 R2 	 h 	 f1 	 f2 (first line is initial values + initially vaccianted)
2454161.044749 	 508476.391786 	 247738.450111 	 509373.658646 	 95858.660002 	 2751.609415 	 534.774888 	 282.923467 	 7526.097831 	 1758.312499 	 1498.722891 	 375.040004 	 38.331582 	 22.182842 	 678.184570 	 308480.781142 	 650589.345364 	 859855.488211 	 0.000496 	 94509.911679 	 32689.262925
2437253.660150 	 512616.786803 	 249075.432906 	 512075.063488 	 96024.326385 	 2754.191676 	 536.754338 	 280.618230 	 7513.936507 	 1750.137272 	 1483.042937 	 373.340290 	 38.638116 	 22.295824 	 694.117470 	 306508.477482 	 656096.119262 	 864903.060862 	 0.000511 	 94509.911679 	 32689.262925
2420347.765150 	 516756.988194 	 250411.684237 	 514776.251781 	 96190.748997 	 2756.290623 	 538.898741 	 278.512714 	 7502.128859 	 1742.226882 	 1467.564611 	 371.679419 	 38.927434 	 22.396323 	 710.007207 	 304534.996405 	 661602.726327 	 869950.206096 	 0.000526 	 94509.911679 	 32689.262925
2403443.356171 	 520896.982731 	 251747.214182 	 517477.219458 	 96357.912298 	 2757.940784 	 541.203853 	 276.598602 	 7490.644829 	 1734.584144 	 1452.293597 	 370.056593 	 39.200337 	 22.484861 	 725.854497 	 302560.339908 	 667109.182086 	 874996.931071 	 0.000541 	 94509.911679 	 32689.262925
2386540.430533 	 525036.757522 	 253082.032551 	 520177.962423 	 96525.801107 	 2759.174157 	 543.665559 	 274.867942 	 7479.456596 	 1727.211612 	 1437.235067 	 368.471001 	 39.457604 	 22.561950 	 741.660037 	 300584.509356 	 672615.501962 	 880043.243021 	 0.000556 	 94509.911679 	 32689.262925
2369639.002364 	 529176.303581 	 254416.150605 	 522878.480007 	 96694.401248 	 2760.000957 	 546.275671 	 273.311429 	 7468.538369 	 1720.111577 	 1422.393700 	 366.921821 	 39.699988 	 22.628087 	 757.424512 	 298607.505522 	 678121.701310 	 885089.149252 	 0.000572 	 94509.911679 	 32689.262925
2352739.197879 	 533315.652659 	 255749.592843 	 525578.765670 	 96863.700665 	 2760.298638 	 548.997623 	 271.908525 	 7457.860730 	 1713.284887 	 1407.773226 	 365.408220 	 39.928222 	 22.683753 	 773.148589 	 296629.328658 	 683627.810726 	 890134.658486 	 0.000583 	 94509.911679 	 32689.262925
2335840.872903 	 537454.773616 	 257082.354292 	 528278.758234 	 97033.676774 	 2760.271506 	 551.866160 	 270.667948 	 7447.398284 	 1706.732629 	 1393.377132 	 363.929350 	 40.143013 	 22.729417 	 788.832918 	 294649.978365 	 689133.858077 	 895179.779382 	 0.000594 	 94509.911679 	 32689.262925
2318944.028006 	 541593.654720 	 258414.443783 	 530978.453592 	 97204.315738 	 2759.942458 	 554.877554 	 269.583026 	 7437.131264 	 1700.456533 	 1379.208844 	 362.484362 	 40.345047 	 22.765536 	 804.478131 	 292669.453689 	 694639.858342 	 900224.519376 	 0.000606 	 94509.911679 	 32689.262925
2302048.664398 	 545732.284498 	 259745.869902 	 533677.847592 	 97375.604038 	 2759.332707 	 558.028210 	 268.647387 	 7427.041390 	 1694.458112 	 1365.271396 	 361.072409 	 40.534989 	 22.792550 	 820.084853 	 290687.753225 	 700145.826411 	 905268.885932 	 0.000617 	 94509.911679 	 32689.262925
2285154.857920 	 549870.669556 	 261076.649457 	 536376.953335 	 97547.531618 	 2758.370729 	 561.293764 	 267.846520 	 7417.111524 	 1688.738624 	 1351.567434 	 359.692643 	 40.713484 	 22.810890 	 835.653697 	 288704.875144 	 705651.777125 	 910312.886537 	 0.000629 	 94509.911679 	 32689.262925
2268263.201202 	 554008.955294 	 262406.859918 	 539075.880215 	 97720.108563 	 2756.370821 	 564.508139 	 267.109060 	 7407.299778 	 1683.293140 	 1338.096842 	 358.344210 	 40.881154 	 22.820971 	 851.185253 	 286720.817396 	 711157.738341 	 915356.529705 	 0.000637 	 94509.911679 	 32689.262925
2251373.029889 	 558146.982364 	 263736.434689 	 541774.447070 	 97893.291771 	 2754.188855 	 567.859524 	 266.506709 	 7397.575931 	 1678.118879 	 1324.860121 	 357.026223 	 41.038595 	 22.823196 	 866.680070 	 284735.576943 	 716663.735323 	 920399.823847 	 0.000646 	 94509.911679 	 32689.262925
2234484.348220 	 562284.740408 	 265065.381565 	 544472.649808 	 98067.068930 	 2751.837264 	 571.344209 	 266.033924 	 7387.929543 	 1673.217158 	 1311.859190 	 355.737800 	 41.186386 	 22.817954 	 882.138685 	 282749.150097 	 722169.782449 	 925442.776410 	 0.000654 	 94509.911679 	 32689.262925
2217597.160842 	 566422.219260 	 266393.708118 	 547170.484270 	 98241.427999 	 2749.327555 	 574.958648 	 265.685423 	 7378.350972 	 1668.589092 	 1299.095660 	 354.478074 	 41.325087 	 22.805624 	 897.561625 	 280761.532881 	 727675.894027 	 930485.394842 	 0.000663 	 94509.911679 	 32689.262925
2200711.584957 	 570559.438037 	 267721.435348 	 549867.974165 	 98416.362218 	 2746.530545 	 578.665465 	 265.442568 	 7368.830967 	 1664.235515 	 1286.570825 	 353.246193 	 41.455239 	 22.786573 	 912.949413 	 278772.721047 	 733182.084340 	 935527.686585 	 0.000672 	 94509.911679 	 32689.262925
2183828.520225 	 574696.631741 	 269048.681356 	 552565.318987 	 98591.898390 	 2742.376441 	 582.196857 	 265.194789 	 7359.321048 	 1660.147342 	 1274.281809 	 352.041300 	 41.577365 	 22.761154 	 928.302547 	 276782.710377 	 738688.378500 	 940569.659772 	 0.000678 	 94509.911679 	 32689.262925
