S0 	 S1 	 S2 	 V1 	 V2 	 E0 	 E1 	 E2 	 I0 	 I1 	 I2 	 ICU0 	 ICU1 	 ICU2 	 D 	 R0 	 R1 	 R2 	 h 	 f1 	 f2 (first line is initial values + initially vaccianted)
549828.255089 	 58204.907955 	 1098764.421058 	 1592.913659 	 -563.682913 	 367.463385 	 38.411727 	 732.209274 	 891.897277 	 93.271477 	 1777.165465 	 37.265698 	 2.466393 	 29.700894 	 3845.919278 	 86436.673570 	 73761.915795 	 3774158.824918 	 0.000219 	 0.000000 	 0.000000
549809.642072 	 58202.937578 	 1098727.225223 	 1592.859735 	 -563.663831 	 367.642301 	 38.430430 	 732.565782 	 892.540914 	 93.337975 	 1778.448637 	 37.301116 	 2.468681 	 29.729152 	 3848.643440 	 86453.020434 	 73763.682872 	 3774193.187490 	 0.000219 	 0.000000 	 0.000000
549791.044149 	 58200.968799 	 1098690.059554 	 1592.805855 	 -563.644764 	 367.797729 	 38.446677 	 732.875489 	 893.180070 	 93.404019 	 1779.722868 	 37.336276 	 2.470954 	 29.757204 	 3851.369820 	 86469.379194 	 73765.451213 	 3774227.574895 	 0.000220 	 0.000000 	 0.000000
549772.461166 	 58199.001601 	 1098652.923737 	 1592.752018 	 -563.625713 	 367.930967 	 38.460605 	 733.140980 	 893.813704 	 93.469502 	 1780.986084 	 37.371181 	 2.473210 	 29.785051 	 3854.098402 	 86485.749757 	 73767.220808 	 3774261.986940 	 0.000220 	 0.000000 	 0.000000
549753.887217 	 58197.035360 	 1098615.805975 	 1592.698207 	 -563.606671 	 368.049009 	 38.472944 	 733.376190 	 894.440866 	 93.534323 	 1782.236388 	 37.405829 	 2.475451 	 29.812694 	 3856.829168 	 86502.132014 	 73768.991646 	 3774296.423392 	 0.000221 	 0.000000 	 0.000000
549735.218358 	 58195.059072 	 1098578.498549 	 1592.644121 	 -563.587532 	 368.254006 	 38.494373 	 733.784669 	 895.063762 	 93.598712 	 1783.478183 	 37.440221 	 2.477675 	 29.840132 	 3859.562098 	 86518.525856 	 73770.763716 	 3774330.884027 	 0.000221 	 0.000000 	 0.000000
549716.564078 	 58193.084327 	 1098541.220255 	 1592.590077 	 -563.568407 	 368.434749 	 38.513266 	 734.144818 	 895.683861 	 93.662824 	 1784.714391 	 37.474362 	 2.479884 	 29.867369 	 3862.297181 	 86534.931227 	 73772.537012 	 3774365.368725 	 0.000222 	 0.000000 	 0.000000
549697.924198 	 58191.111106 	 1098503.970738 	 1592.536076 	 -563.549298 	 368.592594 	 38.529766 	 734.459341 	 896.300051 	 93.726540 	 1785.942798 	 37.508255 	 2.482078 	 29.894408 	 3865.034402 	 86551.348063 	 73774.311527 	 3774399.877356 	 0.000222 	 0.000000 	 0.000000
549679.298564 	 58189.139393 	 1098466.749688 	 1592.482115 	 -563.530203 	 368.728811 	 38.544005 	 734.730767 	 896.911307 	 93.789755 	 1787.161362 	 37.541901 	 2.484256 	 29.921251 	 3867.773746 	 86567.776282 	 73776.087252 	 3774434.409748 	 0.000223 	 0.000000 	 0.000000
549660.681411 	 58187.168578 	 1098429.545589 	 1592.428179 	 -563.511116 	 368.850222 	 38.556697 	 734.972692 	 897.516694 	 93.852370 	 1788.368220 	 37.575302 	 2.486419 	 29.947896 	 3870.515195 	 86584.215783 	 73777.864178 	 3774468.965691 	 0.000223 	 0.000000 	 0.000000
549641.971326 	 58185.187926 	 1098392.155776 	 1592.373974 	 -563.491935 	 369.056494 	 38.578259 	 735.383710 	 898.118359 	 93.914609 	 1789.567650 	 37.608457 	 2.488567 	 29.974346 	 3873.258734 	 86600.666471 	 73779.642294 	 3774503.544984 	 0.000224 	 0.000000 	 0.000000
549623.275124 	 58183.208743 	 1098354.793706 	 1592.319809 	 -563.472768 	 369.239130 	 38.597350 	 735.747632 	 898.717724 	 93.976621 	 1790.762488 	 37.641372 	 2.490699 	 30.000603 	 3876.004350 	 86617.128298 	 73781.421595 	 3774538.147526 	 0.000225 	 0.000000 	 0.000000
